id,subset_id,user0,rate0,user1,rate1,user2,rate2,user3,rate3,user4,rate4,user5,rate5,user6,rate6,user7,rate7,user8,rate8,user9,rate9,user10,rate10,user11,rate11
1485,a_5562c89e,1accacbd,2,34d9eca1,3,7b112d4f,3,8fcc6d7f,2,905a022e,1,99dedb87,3,e329d1ca,1,e83d089e,4,e90c4366,4,eacd931c,5,edb42d20,3,"",""
1488,a_a310c11e,378b3dec,5,3dbad0fb,1,3eceff37,2,83b3e09e,2,9a8093af,2,b7a27207,3,cc4fcc4a,4,d0e8bc92,3,dea2a51e,3,eb570bf7,3,f6a48121,2,"",""
1489,a_da8221d9,19b4a060,2,4734f49d,3,516ea3a0,4,651298c4,3,7be10a2f,2,8056b049,4,9346d2cc,3,9603e196,5,97cfbd1f,3,ae0f4e20,5,f3b6e1ee,5,ff75e76f,2
1490,a_57d52371,34001684,3,450d895b,6,8c5b86cf,2,940e7bb8,3,9fa1d425,3,b2838b34,2,c2cccb25,4,c9207a9d,1,e4cb96a3,2,ebb25186,4,ebbb735f,3,"",""
1491,a_ff99ef7e,10f69654,3,1732e5a8,3,34429d73,2,582a08d0,2,6897e222,2,722c2981,4,7fc0d550,4,94181df7,1,986d96b5,4,a67acbe5,1,b1383162,3,"",""
1493,a_9d0cedbf,1336c2ab,3,204505ac,2,2a823d15,4,5ac4964e,3,70311352,2,8c6c9794,2,adb81600,4,b240b164,3,c42849a7,3,e169063b,3,fc7eb86d,1,"",""
1494,a_29008b58,2a927836,4,3425538d,3,55993d62,3,5cc18d0c,3,6e7b3778,5,847c29b2,2,980f19b3,3,bb3ba240,3,dcb9e3a1,5,f30a1906,3,f7a5ac14,3,"",""
1495,a_4ac99fc8,000c916f,3,02f2dbf7,3,040ec32c,4,28695436,3,2a7d0a7d,2,3ee06b32,3,98942e07,3,a4cc01a7,4,c1ee2750,2,d60343ce,3,e91ad75c,1,f87fd229,4
1496,a_c9b736f4,0340cae3,1,15581b18,3,43107542,3,7d81b275,3,a4b8b4f4,2,be5d6985,3,c064e138,5,e7d4c983,4,fa0e7118,5,fa37dc84,3,fc235498,4,"",""
1497,a_dbae58e0,1cd81a27,2,6972e464,2,77222051,3,a35f176a,4,a6c854a2,3,c51458be,6,d146e2e4,3,d15958e8,5,d9a399e0,3,e3de1e25,4,eff3f33f,3,"",""
1498,a_76cfae4c,1513c2b3,4,3edfb389,4,66119ee7,4,74eb2815,2,92463326,4,9cc586eb,4,adf1fe54,4,b5531e4a,5,b63f39a2,4,dfeb167b,4,ed7a5bf2,5,"",""
1500,a_fcb5bd36,0c203161,1,5f5ab766,2,61c13ab0,3,6d5b3ad7,2,6e4c30c9,3,6fb0d075,4,76e251bc,2,9f4b4d1c,6,cdb3e5ce,2,f5eb68ce,3,f79bd5b2,3,"",""
1507,a_7b29e23f,4f63d16e,2,598be29c,3,5bee1681,4,7cf8ccba,5,834253f4,6,a1f841b2,2,ada2046e,2,b4ad9d91,2,df2b4d8a,4,e0d51fe8,2,fa41b632,2,"",""
1511,a_02ac9fef,1cd5d3c0,2,22c3673b,1,2dc2f46f,4,2f22c346,3,3766e5c9,2,4275f0c2,1,5a690860,5,9f7a533d,2,a04aafa7,2,b3ab672f,3,f6aca796,1,"",""
1512,a_abf44737,10e2d0b3,3,2bf32730,3,2d7a2107,4,3a16ad0e,4,55267583,4,6fa96e74,2,a907134e,4,c7ad49f1,3,ceb3f43e,5,da0890cc,3,e258cac7,3,"",""
1517,a_44e165a9,1b59fbb6,3,2692cbe2,3,3131c9ef,4,4e25085f,4,6d0c3434,4,74b1868c,3,7ba856ad,5,ab306f7b,4,ce928325,4,cfe59426,4,e500310f,1,"",""
1518,a_eada2100,00c28c7b,5,2c783ba7,4,3fd72f5b,4,5049c291,3,59cab64e,3,6d6179e2,5,76115427,6,aec3895c,4,d354d8c4,5,e185e22a,3,f3a43543,1,"",""
1519,a_8064bf1a,08d4679f,3,114eb0d0,2,416020d3,3,5f3cd546,2,75e8d95b,4,be7cb007,3,ce6ed12b,2,cfc65bac,3,f9d7dadd,2,fcbe4d58,3,fcf7dcf5,3,fcfef0c1,3
1520,a_a91bcd65,15c58dc6,3,211bd859,4,7310a62f,3,92607af3,3,bb4764b2,3,cc054472,1,dc43fe6c,3,df2962b3,4,e3ee98ca,3,e659eaf4,4,fc348cba,4,"",""
1522,a_ca0e48b0,113a8ab0,1,2d11c77e,1,2dbd27c3,1,44c36033,5,5a9200df,3,73040289,1,7c23ceb0,4,a99a22f8,2,b81e9954,2,cfbe0f01,1,efe2d040,1,"",""
1523,a_124b2b81,140ddb9b,4,2316e6fb,3,40c320d8,4,463623ad,4,60091918,4,7487b5a2,4,976076ef,4,a49a8ab0,3,a4f052f7,5,ac928566,2,e7e2c817,2,"",""
1524,a_b3d12927,0d94c053,4,0da9ec65,3,2a7fc6d4,3,3a60db07,4,72fb48ce,6,7361f865,4,d7051be2,6,da8c855f,4,e04a26be,5,e7ec743b,4,f5c128f0,3,"",""
1525,a_1e62eff3,11cc4b5e,2,378c9866,5,3b5063c7,2,42c2c611,2,677482d4,3,73760490,5,85f7fc18,5,891b3a75,5,8e733be1,4,9a6aaa18,4,b3eb1d27,5,"",""
1527,a_34ba6327,002c7bba,2,0253156f,3,102bbed5,4,18ef37d0,3,1df31e49,2,772a87f7,5,7fba6aea,2,b0e62eb3,3,b7619d6f,3,f3919428,3,f55fde02,4,"",""
1528,a_cf98c77e,2732d3e1,4,3d03f925,4,5b4ad664,4,89324844,1,8e0dbbe6,3,b3827c1f,3,b9ce2b4b,5,d64bbaad,3,dd7e38de,4,eec09a88,4,eedaac9c,5,"",""
1542,a_4806747f,0e53cd5b,4,2766e484,1,31d66221,4,6a25942c,3,992f3e50,4,b3156bb2,1,ccba40fa,3,dce8a018,4,e5483a86,3,e69fd832,4,eff9aa3d,3,"",""
1553,a_8ec282f2,1b385dd1,4,28e975a0,1,4f51e9be,3,791f2a06,1,83157c6d,3,99544a64,2,a1e897ff,3,c3079a58,3,ccb462fa,2,cfe392a5,1,f7c0b3e1,2,"",""
1672,a_a310c11e,378b3dec,4,3dbad0fb,3,3eceff37,2,83b3e09e,3,9a8093af,4,b7a27207,4,cc4fcc4a,4,d0e8bc92,4,dea2a51e,4,eb570bf7,3,f6a48121,5,"",""
1727,a_9d0cedbf,1336c2ab,3,204505ac,4,2a823d15,4,5ac4964e,3,70311352,2,8c6c9794,3,adb81600,3,b240b164,2,c42849a7,3,e169063b,3,fc7eb86d,1,"",""
1757,a_57d52371,34001684,3,450d895b,1,8c5b86cf,3,940e7bb8,3,9fa1d425,2,b2838b34,3,c2cccb25,2,c9207a9d,2,e4cb96a3,3,ebb25186,3,ebbb735f,1,"",""
1763,a_d93f639c,54f3dd4e,2,60000d07,3,852b5996,3,98fa4b35,2,a8bd4beb,2,a9ec7e8f,3,b054b013,5,c98ee58c,3,d15fa9e8,3,da88edb8,3,f9f12059,1,"",""
1764,a_af750dcb,1a38195e,3,4bddc83c,1,6c7e8edf,2,70452a7b,3,75c0fd54,3,9229c7a2,3,981081bd,4,c4c1fd20,3,c5a472f1,4,d07255e9,4,d593e4ba,4,"",""
1794,a_fcb5bd36,0c203161,2,5f5ab766,1,61c13ab0,6,6d5b3ad7,4,6e4c30c9,6,6fb0d075,1,76e251bc,3,9f4b4d1c,5,cdb3e5ce,2,f5eb68ce,4,f79bd5b2,3,"",""
1810,a_dbae58e0,1cd81a27,2,6972e464,5,77222051,3,a35f176a,3,a6c854a2,3,c51458be,4,d146e2e4,4,d15958e8,3,d9a399e0,2,e3de1e25,4,eff3f33f,4,"",""
1811,a_ac8bf375,2ac6ff5e,4,2df062d4,4,626e799d,3,8874080f,2,894b62a1,3,a2e67a10,4,a98e0927,3,b641ead8,2,c7e95b9f,4,e4e159ed,1,ec7dffc2,3,"",""
1817,a_da8221d9,19b4a060,5,4734f49d,2,516ea3a0,4,651298c4,5,7be10a2f,5,8056b049,4,9346d2cc,5,9603e196,4,97cfbd1f,4,ae0f4e20,5,f3b6e1ee,4,ff75e76f,5
1819,a_6484f669,09176ed1,5,2e165fd9,5,3f962a6e,5,63cd6782,3,6bb94c0d,5,8503ea7c,5,85455b30,4,9406fa4e,4,9c9adfbc,4,d46a1b24,6,e2033a85,6,"",""
1822,a_3db99689,12639df9,4,24f605fb,5,2d179897,4,4114f1cb,4,736ddaba,3,77f98ff2,4,85623ebe,3,9ccfc9a8,4,c9723e67,5,d6df2d26,5,dff83498,5,"",""
1824,a_6ab2a6c2,197831d0,4,44f2f998,4,4e0f34ba,5,60411760,3,7f473219,2,d2bbe189,3,d3296151,6,e08f50e4,3,e269f33e,2,eb37dc7b,3,fc7e69f1,5,"",""
1829,a_9d0cedbf,1336c2ab,5,204505ac,4,2a823d15,6,5ac4964e,4,70311352,5,8c6c9794,4,adb81600,6,b240b164,4,c42849a7,4,e169063b,3,fc7eb86d,5,"",""
1835,a_1e62eff3,11cc4b5e,1,378c9866,2,3b5063c7,6,42c2c611,4,677482d4,4,73760490,4,85f7fc18,3,891b3a75,5,8e733be1,1,9a6aaa18,4,b3eb1d27,5,"",""
1836,a_5562c89e,1accacbd,5,34d9eca1,5,7b112d4f,4,8fcc6d7f,3,905a022e,4,99dedb87,4,e329d1ca,4,e83d089e,4,e90c4366,4,eacd931c,3,edb42d20,5,"",""
1841,a_c9b736f4,0340cae3,4,15581b18,3,43107542,3,7d81b275,5,a4b8b4f4,4,be5d6985,5,c064e138,6,e7d4c983,4,fa0e7118,4,fa37dc84,5,fc235498,5,"",""
1844,a_35a978c4,3300c750,4,3f171f65,4,4eeb7c33,4,6344a6eb,6,64b3483b,4,6a2def4f,3,700883a2,3,84bb122c,6,a2c62da2,4,a4189144,4,c4b31907,3,"",""
1848,a_3fe57e9a,22d9c9a7,5,29d039ee,6,59b32437,5,5d33acc2,4,7a1a35b3,4,9440dab1,4,9c9f1221,3,c3bc0e51,3,d8c16557,3,e54532d5,4,f9ce7bee,4,"",""
1850,a_e5c021cb,0028707e,6,1d54fa8c,4,22594e07,4,22867f49,4,2648acfd,6,41104275,4,5430d421,4,5ef7de74,4,77bd45c7,5,7e26daae,6,8c276384,6,dc779a02,5
1857,a_c4387204,0b854a3d,5,1b24b2e5,5,24064ac2,3,27f45cd4,5,7eda9939,3,a50b41c4,3,a5c21bfa,2,dbb2b338,6,f664149a,4,f8dead28,4,fa512d71,5,"",""
1866,a_f30344df,13b5b6b5,1,248c6b5b,3,31ae2045,1,368dcb7b,4,59d9e81a,2,5f9348a6,3,7a2ba857,1,90642a0b,5,de26caf0,4,e3188ad8,1,f4550298,3,"",""
1867,a_7b29e23f,4f63d16e,4,598be29c,1,5bee1681,1,7cf8ccba,1,834253f4,3,a1f841b2,1,ada2046e,1,b4ad9d91,1,df2b4d8a,3,e0d51fe8,2,fa41b632,1,"",""
1892,a_badae39d,4c461f02,2,8163a005,3,8769cf51,2,883cfd53,3,99076395,4,a20f894d,2,b0074ff8,4,e243e5e4,3,edbbdee8,1,f071786c,4,fd57e54a,3,"",""
1916,a_fcb5bd36,0c203161,4,5f5ab766,4,61c13ab0,4,6d5b3ad7,3,6e4c30c9,4,6fb0d075,3,76e251bc,3,9f4b4d1c,5,cdb3e5ce,3,f5eb68ce,3,f79bd5b2,2,"",""
1919,a_f30344df,13b5b6b5,3,248c6b5b,4,31ae2045,4,368dcb7b,4,59d9e81a,4,5f9348a6,2,7a2ba857,5,90642a0b,2,de26caf0,5,e3188ad8,4,f4550298,3,"",""
1920,a_d7855f4b,04eb34df,4,06ca2844,5,0802e9ee,1,1903edb6,5,757fe465,4,7b17f59e,5,7bca5e41,4,a27df84a,4,a37045d3,4,bcf32a6b,4,ee6c428e,4,fb4244a7,4
1921,a_4806747f,0e53cd5b,2,2766e484,2,31d66221,5,6a25942c,4,992f3e50,5,b3156bb2,1,ccba40fa,5,dce8a018,2,e5483a86,3,e69fd832,4,eff9aa3d,5,"",""
1925,a_badae39d,4c461f02,4,8163a005,3,8769cf51,3,883cfd53,2,99076395,4,a20f894d,4,b0074ff8,4,e243e5e4,4,edbbdee8,3,f071786c,5,fd57e54a,4,"",""
1926,a_07392b8a,17b4f128,4,247a4ebf,4,396b4986,5,4893b47d,3,5b638ccc,4,7cc70b64,4,8442d77f,3,8d9378b6,4,90aa3e26,4,92a2fc04,4,b81c05ea,4,"",""
1928,a_d93f639c,54f3dd4e,4,60000d07,3,852b5996,5,98fa4b35,4,a8bd4beb,5,a9ec7e8f,5,b054b013,5,c98ee58c,3,d15fa9e8,2,da88edb8,6,f9f12059,4,"",""
1930,a_ca0e48b0,113a8ab0,3,2d11c77e,3,2dbd27c3,5,44c36033,4,5a9200df,4,73040289,4,7c23ceb0,4,a99a22f8,4,b81e9954,4,cfbe0f01,3,efe2d040,4,"",""
1934,a_cf98c77e,2732d3e1,4,3d03f925,4,5b4ad664,4,89324844,4,8e0dbbe6,6,b3827c1f,5,b9ce2b4b,4,d64bbaad,3,dd7e38de,4,eec09a88,3,eedaac9c,5,"",""
1935,a_af750dcb,1a38195e,2,4bddc83c,1,6c7e8edf,4,70452a7b,5,75c0fd54,4,9229c7a2,3,981081bd,4,c4c1fd20,4,c5a472f1,4,d07255e9,5,d593e4ba,4,"",""
1946,a_1e62eff3,11cc4b5e,2,378c9866,6,3b5063c7,3,42c2c611,4,677482d4,4,73760490,4,85f7fc18,4,891b3a75,4,8e733be1,2,9a6aaa18,2,b3eb1d27,5,"",""
1964,a_964f2afc,1fe7e216,4,29c91a53,5,2eb5c76c,2,34e47ca1,2,396d2b31,2,471c7866,3,68ff06df,4,b90679da,5,bb02ee5b,3,bc77cc48,2,f578bfef,5,"",""
1986,a_cf98c77e,2732d3e1,4,3d03f925,5,5b4ad664,4,89324844,2,8e0dbbe6,1,b3827c1f,4,b9ce2b4b,2,d64bbaad,4,dd7e38de,4,eec09a88,4,eedaac9c,3,"",""
2038,a_e5c021cb,0028707e,4,1d54fa8c,5,22594e07,1,22867f49,3,2648acfd,5,41104275,4,5430d421,5,5ef7de74,5,77bd45c7,4,7e26daae,3,8c276384,5,dc779a02,6
2046,a_f30344df,13b5b6b5,2,248c6b5b,4,31ae2045,2,368dcb7b,6,59d9e81a,3,5f9348a6,3,7a2ba857,4,90642a0b,6,de26caf0,2,e3188ad8,3,f4550298,2,"",""
2047,a_e5c021cb,0028707e,3,1d54fa8c,4,22594e07,4,22867f49,3,2648acfd,4,41104275,2,5430d421,4,5ef7de74,3,77bd45c7,4,7e26daae,3,8c276384,5,dc779a02,4
2051,a_5562c89e,1accacbd,4,34d9eca1,4,7b112d4f,4,8fcc6d7f,4,905a022e,3,99dedb87,2,e329d1ca,4,e83d089e,5,e90c4366,2,eacd931c,4,edb42d20,3,"",""
2053,a_e5c021cb,0028707e,2,1d54fa8c,4,22594e07,2,22867f49,3,2648acfd,3,41104275,1,5430d421,4,5ef7de74,3,77bd45c7,3,7e26daae,2,8c276384,3,dc779a02,3
2085,a_07392b8a,17b4f128,2,247a4ebf,3,396b4986,2,4893b47d,2,5b638ccc,3,7cc70b64,3,8442d77f,1,8d9378b6,4,90aa3e26,2,92a2fc04,3,b81c05ea,3,"",""
2104,a_9d0cedbf,1336c2ab,4,204505ac,5,2a823d15,6,5ac4964e,4,70311352,5,8c6c9794,4,adb81600,6,b240b164,6,c42849a7,5,e169063b,2,fc7eb86d,5,"",""
2109,a_90a6ea35,2d1cb7be,5,412e44dc,4,5d370ed1,4,742b4d66,2,816b7592,1,86c11e37,6,8d081b49,5,8e1e710b,2,8f249acd,4,b7c07260,4,bf316c93,2,"",""
2111,a_4806747f,0e53cd5b,1,2766e484,2,31d66221,4,6a25942c,3,992f3e50,5,b3156bb2,1,ccba40fa,4,dce8a018,1,e5483a86,3,e69fd832,1,eff9aa3d,4,"",""
2112,a_b6fcd21e,0dc0b258,2,0f6ccda0,4,136aa8e0,3,961a9f3d,1,98f111f6,4,a4fed0de,4,c1f66e28,3,ce168344,3,ce37ea74,4,da6ab76b,5,df58f838,4,"",""
2113,a_ca0e48b0,113a8ab0,2,2d11c77e,4,2dbd27c3,4,44c36033,4,5a9200df,4,73040289,3,7c23ceb0,3,a99a22f8,6,b81e9954,5,cfbe0f01,4,efe2d040,2,"",""
2114,a_6ab2a6c2,197831d0,6,44f2f998,4,4e0f34ba,3,60411760,3,7f473219,3,d2bbe189,4,d3296151,5,e08f50e4,3,e269f33e,2,eb37dc7b,3,fc7e69f1,4,"",""
2115,a_8064bf1a,08d4679f,4,114eb0d0,2,416020d3,4,5f3cd546,4,75e8d95b,5,be7cb007,3,ce6ed12b,5,cfc65bac,4,f9d7dadd,4,fcbe4d58,3,fcf7dcf5,4,fcfef0c1,4
2116,a_29008b58,2a927836,5,3425538d,3,55993d62,5,5cc18d0c,4,6e7b3778,4,847c29b2,2,980f19b3,2,bb3ba240,3,dcb9e3a1,4,f30a1906,3,f7a5ac14,4,"",""
2117,a_cf98c77e,2732d3e1,4,3d03f925,3,5b4ad664,4,89324844,4,8e0dbbe6,4,b3827c1f,3,b9ce2b4b,3,d64bbaad,2,dd7e38de,1,eec09a88,4,eedaac9c,5,"",""
2118,a_76cfae4c,1513c2b3,4,3edfb389,6,66119ee7,5,74eb2815,4,92463326,4,9cc586eb,3,adf1fe54,4,b5531e4a,5,b63f39a2,5,dfeb167b,4,ed7a5bf2,6,"",""
2119,a_d3f32461,221ece2f,2,306880d7,4,407c98e8,4,4b3dd78d,3,791401c4,2,9fa510f1,6,a164bb7a,3,b6c9c131,4,ee5606b8,5,f11ffe57,4,f309549e,2,"",""
2121,a_44e165a9,1b59fbb6,3,2692cbe2,4,3131c9ef,6,4e25085f,2,6d0c3434,4,74b1868c,5,7ba856ad,5,ab306f7b,3,ce928325,4,cfe59426,3,e500310f,4,"",""
2125,a_3db99689,12639df9,3,24f605fb,4,2d179897,4,4114f1cb,4,736ddaba,3,77f98ff2,4,85623ebe,2,9ccfc9a8,3,c9723e67,5,d6df2d26,4,dff83498,3,"",""
2127,a_fcb5bd36,0c203161,5,5f5ab766,1,61c13ab0,5,6d5b3ad7,3,6e4c30c9,2,6fb0d075,3,76e251bc,3,9f4b4d1c,5,cdb3e5ce,2,f5eb68ce,2,f79bd5b2,2,"",""
2128,a_e5c021cb,0028707e,4,1d54fa8c,4,22594e07,1,22867f49,2,2648acfd,4,41104275,4,5430d421,3,5ef7de74,4,77bd45c7,2,7e26daae,3,8c276384,6,dc779a02,4
2131,a_95dede8b,092cc2b4,4,0aeb6d5d,3,11b6a985,3,1d2c0f7f,1,a439bfa1,1,a5031c6e,4,cbb3a712,3,d24449bf,5,dcf3e5ac,2,f8daba60,2,fa50b1d1,3,"",""
2132,a_6484f669,09176ed1,3,2e165fd9,3,3f962a6e,3,63cd6782,3,6bb94c0d,2,8503ea7c,4,85455b30,5,9406fa4e,4,9c9adfbc,2,d46a1b24,3,e2033a85,4,"",""
2136,a_374d5973,2943dfd3,6,3a7e29ae,4,4031cc23,5,57dbe8c1,4,7371268a,4,990d6ef4,2,d0d02050,3,d50e7fa4,2,e30e7614,3,e63e6e6d,3,f55318b6,1,"",""
2137,a_a310c11e,378b3dec,3,3dbad0fb,3,3eceff37,4,83b3e09e,3,9a8093af,3,b7a27207,3,cc4fcc4a,2,d0e8bc92,2,dea2a51e,2,eb570bf7,4,f6a48121,3,"",""
2149,a_b6254a32,1ba3d30b,3,6dab6c8b,3,85f103e3,5,8a797468,3,98a460c1,5,a28a3314,3,b01736c4,2,b78b633e,4,cb4a2a01,3,ce2979ca,2,d3927a24,5,"",""
2160,a_ac8bf375,2ac6ff5e,4,2df062d4,5,626e799d,6,8874080f,2,894b62a1,5,a2e67a10,4,a98e0927,4,b641ead8,3,c7e95b9f,4,e4e159ed,4,ec7dffc2,4,"",""
2162,a_e5c021cb,0028707e,2,1d54fa8c,4,22594e07,1,22867f49,1,2648acfd,5,41104275,2,5430d421,5,5ef7de74,2,77bd45c7,5,7e26daae,2,8c276384,6,dc779a02,5
2172,a_374d5973,2943dfd3,1,3a7e29ae,4,4031cc23,1,57dbe8c1,3,7371268a,4,990d6ef4,4,d0d02050,4,d50e7fa4,1,e30e7614,2,e63e6e6d,3,f55318b6,4,"",""
2176,a_909cd3e3,07a45d83,4,1563d6fb,4,28d20e59,4,41b1d54d,5,4c45da6e,5,56206b80,3,82f92654,5,a6003caa,5,c37eabf1,4,db244284,4,e37e58c7,5,"",""
2178,a_964f2afc,1fe7e216,4,29c91a53,4,2eb5c76c,3,34e47ca1,4,396d2b31,4,471c7866,2,68ff06df,4,b90679da,5,bb02ee5b,4,bc77cc48,6,f578bfef,5,"",""
2192,a_02ac9fef,1cd5d3c0,4,22c3673b,4,2dc2f46f,4,2f22c346,4,3766e5c9,6,4275f0c2,5,5a690860,4,9f7a533d,3,a04aafa7,4,b3ab672f,4,f6aca796,4,"",""
2195,a_eada2100,00c28c7b,5,2c783ba7,4,3fd72f5b,5,5049c291,4,59cab64e,4,6d6179e2,4,76115427,6,aec3895c,4,d354d8c4,6,e185e22a,4,f3a43543,3,"",""
2203,a_a91bcd65,15c58dc6,4,211bd859,6,7310a62f,4,92607af3,4,bb4764b2,4,cc054472,3,dc43fe6c,4,df2962b3,6,e3ee98ca,4,e659eaf4,4,fc348cba,5,"",""
2205,a_07392b8a,17b4f128,3,247a4ebf,4,396b4986,5,4893b47d,2,5b638ccc,4,7cc70b64,4,8442d77f,4,8d9378b6,5,90aa3e26,3,92a2fc04,5,b81c05ea,3,"",""
2208,a_4806747f,0e53cd5b,5,2766e484,4,31d66221,4,6a25942c,4,992f3e50,4,b3156bb2,1,ccba40fa,3,dce8a018,3,e5483a86,3,e69fd832,4,eff9aa3d,3,"",""
2209,a_8064bf1a,08d4679f,4,114eb0d0,3,416020d3,3,5f3cd546,2,75e8d95b,4,be7cb007,3,ce6ed12b,3,cfc65bac,3,f9d7dadd,4,fcbe4d58,3,fcf7dcf5,3,fcfef0c1,5
2210,a_338f94b8,08e76091,3,3e1c2180,5,458df711,1,70ecdd07,3,7308437c,4,a76ad3cf,4,aae74a34,3,bd03d8dd,2,c37f081d,3,e3a66c2f,2,e4017fcf,3,"",""
2211,a_35a978c4,3300c750,3,3f171f65,2,4eeb7c33,2,6344a6eb,3,64b3483b,2,6a2def4f,4,700883a2,3,84bb122c,5,a2c62da2,1,a4189144,3,c4b31907,3,"",""
2212,a_5562c89e,1accacbd,3,34d9eca1,3,7b112d4f,4,8fcc6d7f,3,905a022e,3,99dedb87,3,e329d1ca,4,e83d089e,4,e90c4366,5,eacd931c,5,edb42d20,5,"",""
2213,a_3fe57e9a,22d9c9a7,4,29d039ee,3,59b32437,5,5d33acc2,4,7a1a35b3,4,9440dab1,4,9c9f1221,6,c3bc0e51,3,d8c16557,4,e54532d5,4,f9ce7bee,4,"",""
2214,a_07392b8a,17b4f128,3,247a4ebf,4,396b4986,4,4893b47d,3,5b638ccc,5,7cc70b64,3,8442d77f,4,8d9378b6,6,90aa3e26,2,92a2fc04,4,b81c05ea,3,"",""
2215,a_6484f669,09176ed1,5,2e165fd9,3,3f962a6e,4,63cd6782,4,6bb94c0d,5,8503ea7c,3,85455b30,3,9406fa4e,4,9c9adfbc,5,d46a1b24,4,e2033a85,4,"",""
2216,a_909cd3e3,07a45d83,3,1563d6fb,1,28d20e59,3,41b1d54d,3,4c45da6e,3,56206b80,1,82f92654,2,a6003caa,4,c37eabf1,4,db244284,3,e37e58c7,4,"",""
2217,a_ff99ef7e,10f69654,4,1732e5a8,3,34429d73,3,582a08d0,2,6897e222,2,722c2981,4,7fc0d550,3,94181df7,3,986d96b5,2,a67acbe5,3,b1383162,3,"",""
2218,a_29008b58,2a927836,2,3425538d,3,55993d62,2,5cc18d0c,1,6e7b3778,1,847c29b2,2,980f19b3,3,bb3ba240,2,dcb9e3a1,3,f30a1906,1,f7a5ac14,3,"",""
2219,a_124b2b81,140ddb9b,3,2316e6fb,3,40c320d8,3,463623ad,5,60091918,4,7487b5a2,4,976076ef,4,a49a8ab0,2,a4f052f7,6,ac928566,3,e7e2c817,3,"",""
2220,a_4806747f,0e53cd5b,3,2766e484,2,31d66221,1,6a25942c,3,992f3e50,3,b3156bb2,6,ccba40fa,2,dce8a018,3,e5483a86,3,e69fd832,1,eff9aa3d,2,"",""
2221,a_a91bcd65,15c58dc6,3,211bd859,4,7310a62f,4,92607af3,2,bb4764b2,3,cc054472,2,dc43fe6c,4,df2962b3,2,e3ee98ca,3,e659eaf4,3,fc348cba,2,"",""
2222,a_374d5973,2943dfd3,3,3a7e29ae,4,4031cc23,2,57dbe8c1,4,7371268a,5,990d6ef4,3,d0d02050,5,d50e7fa4,3,e30e7614,4,e63e6e6d,4,f55318b6,4,"",""
2223,a_27b1998c,028e5baa,4,3f212c3c,3,8bd550f6,1,9c63a6a2,5,b2ac448b,4,b7f7227c,4,bd8e4180,4,c9c62f92,5,ea0ddd9e,3,ea5f7ad6,3,fe049a7a,4,"",""
2224,a_8ec282f2,1b385dd1,3,28e975a0,4,4f51e9be,2,791f2a06,2,83157c6d,2,99544a64,2,a1e897ff,2,c3079a58,2,ccb462fa,3,cfe392a5,2,f7c0b3e1,2,"",""
2225,a_253650b8,059c11e6,4,23a30457,4,25eaf492,4,2bad2be5,3,402855de,5,41f819ff,5,53ac5547,4,5adc42ec,6,8f4b1076,4,dd5f6f93,4,fea2653d,5,"",""
2226,a_cc9fb925,00c4923d,3,28d0cb3b,3,4a57f7c0,3,5b4ec50d,6,8c95c00d,3,8d6b973b,6,b75349a3,5,d3d8491b,2,d4a038f0,3,d9ae9197,5,eabeab6f,4,"",""
2227,a_44e165a9,1b59fbb6,6,2692cbe2,4,3131c9ef,4,4e25085f,4,6d0c3434,4,74b1868c,4,7ba856ad,5,ab306f7b,3,ce928325,5,cfe59426,3,e500310f,3,"",""
2228,a_d93f639c,54f3dd4e,3,60000d07,5,852b5996,2,98fa4b35,4,a8bd4beb,1,a9ec7e8f,4,b054b013,4,c98ee58c,3,d15fa9e8,2,da88edb8,3,f9f12059,4,"",""
2229,a_cf98c77e,2732d3e1,4,3d03f925,5,5b4ad664,5,89324844,5,8e0dbbe6,6,b3827c1f,5,b9ce2b4b,3,d64bbaad,4,dd7e38de,5,eec09a88,4,eedaac9c,5,"",""
2230,a_3db99689,12639df9,4,24f605fb,5,2d179897,4,4114f1cb,4,736ddaba,4,77f98ff2,4,85623ebe,6,9ccfc9a8,5,c9723e67,5,d6df2d26,4,dff83498,4,"",""
2232,a_fcb5bd36,0c203161,4,5f5ab766,2,61c13ab0,3,6d5b3ad7,3,6e4c30c9,4,6fb0d075,3,76e251bc,2,9f4b4d1c,5,cdb3e5ce,3,f5eb68ce,4,f79bd5b2,2,"",""
2233,a_af750dcb,1a38195e,3,4bddc83c,2,6c7e8edf,4,70452a7b,4,75c0fd54,4,9229c7a2,3,981081bd,5,c4c1fd20,4,c5a472f1,5,d07255e9,4,d593e4ba,5,"",""
2234,a_7b29e23f,4f63d16e,3,598be29c,4,5bee1681,5,7cf8ccba,4,834253f4,3,a1f841b2,5,ada2046e,4,b4ad9d91,6,df2b4d8a,4,e0d51fe8,4,fa41b632,3,"",""
2235,a_90a6ea35,2d1cb7be,5,412e44dc,2,5d370ed1,4,742b4d66,4,816b7592,2,86c11e37,5,8d081b49,5,8e1e710b,5,8f249acd,5,b7c07260,2,bf316c93,3,"",""
2236,a_b6254a32,1ba3d30b,1,6dab6c8b,4,85f103e3,2,8a797468,3,98a460c1,4,a28a3314,5,b01736c4,4,b78b633e,2,cb4a2a01,3,ce2979ca,3,d3927a24,3,"",""
